# SYNTHETIC-FALLBACK-DATA: NOT REAL MARKET PRICES
date,open,high,low,close,volume
2008-02-26,120.20675140976807,121.47286621425543,118.44795664527287,119.96041142976415,7657968.0
2008-02-27,122.66344108247444,122.63708846357109,122.20841241992049,122.42275044174579,53764707.0
2008-02-28,123.55746418624315,124.49640798172078,122.7358374077734,123.61612269474709,48501477.0
2008-02-29,117.40568052062851,117.6357821631001,117.62642768992009,117.6311049265101,61320697.0
2008-03-03,116.78646926533116,118.75266405392864,115.1797549103714,116.96620948215002,4330337.0
2008-03-04,119.97776226791542,120.72450714555805,119.49281849248747,120.10866281902275,61896978.0
2008-03-05,121.84243615743338,121.9884025474158,121.51167892579758,121.75004073660669,38275314.0
2008-03-06,125.57401988555846,126.89931066992378,124.5543719998418,125.72684133488279,24615019.0
2008-03-07,127.1268705017714,128.0029095474389,126.11501468533834,127.05896211638861,45270742.0
2008-03-10,125.14531735695255,126.53456093071348,124.74795815936366,125.64125954503858,20150767.0
2008-03-11,124.12969236309605,125.1352305585998,124.34181833386361,124.73852444623171,16923332.0
2008-03-12,125.54219711995864,125.70773415031532,125.5112645969454,125.60949937363036,68291669.0
2008-03-13,123.1882242711504,123.77335434655294,123.68301879493474,123.72818657074384,30599246.0
2008-03-14,130.2882474993481,130.8316911579359,130.1215230764546,130.47660711719524,41539862.0
2008-03-17,129.20471821342088,129.1097251701443,128.72016936291374,128.914947266529,16437980.0
2008-03-18,132.31967518281817,133.84542190140533,132.6379556403423,133.24168877087382,40194985.0
2008-03-19,131.97464381830156,132.96927989223292,131.89266124385455,132.43097056804373,66518226.0
2008-03-20,131.97353252818445,132.17818313405243,132.15252493239595,132.1653540332242,18292997.0
2008-03-21,134.13725373153284,134.93008674245075,134.4098170266788,134.66995188456477,49223383.0
2008-03-24,136.79758726581298,138.19484811070507,135.64633813022627,136.92059312046567,58775296.0
2008-03-25,134.7282742593548,135.3534563457932,134.5318616538599,134.94265899982653,18745682.0
2008-03-26,133.82103950793723,134.05884711317395,132.02513769387198,133.04199240352298,40918585.0
2008-03-27,132.2509842011648,132.68516279960028,131.6939365196834,132.18954965964184,71662576.0
2008-03-28,133.59444149289584,134.5342652437309,132.48151625610788,133.5078907499194,25613611.0
2008-03-31,136.31794735733203,135.0193181068761,134.2219169704711,134.6206175386736,4126496.0
2008-04-01,137.58749567273048,137.5550663996312,137.33171658583652,137.44339149273384,13267415.0
2008-04-02,131.77277542861103,133.56752130427589,130.4593606669875,132.0134409856317,10565326.0
2008-04-03,130.8477684368357,130.91593390495987,130.55463031096832,130.7352821079641,41087256.0
2008-04-04,137.91810338063047,138.08758383415375,138.0278752096412,138.05772952189747,54065736.0
2008-04-07,133.05485863216504,133.9601187001759,133.14925398330948,133.5546863417427,56840731.0
2008-04-08,128.548786990946,128.22118470471895,127.10166966859617,127.66142718665756,51983781.0
2008-04-09,125.9261964201565,125.72102056541068,125.20812115430753,125.46457085985911,66727701.0
2008-04-10,124.4372530985149,125.55068218237176,122.78866578604129,124.16967398420653,2217521.0
2008-04-11,123.71147482071231,122.97354296605697,122.46536969307867,122.71945632956782,65850233.0
2008-04-14,124.50667973928317,124.5815153392264,123.97787278533973,124.27969406228307,40091465.0
2008-04-15,122.30735370409157,122.88000341075345,121.24237477412314,122.06118909243828,2808170.0
2008-04-16,121.72271877073703,122.46221597339694,122.16790780924869,122.31506189132281,30219943.0
2008-04-17,120.18295635400546,120.88790742243195,120.57334010368324,120.7306237630576,40759450.0
2008-04-18,117.56082105387014,119.61365479657434,116.13677359513039,117.87521419585237,54188233.0
2008-04-21,121.06765720969946,121.64662262806044,120.11116473725444,120.87889368265745,61472913.0
2008-04-22,122.07526082435407,122.69823186882802,120.70618228722351,121.70220707802576,47669807.0
2008-04-23,124.37263113410066,124.2668414797741,123.81631560590742,124.04157854284075,20143330.0
2008-04-24,125.30032801194042,126.08904815122294,125.32819443245883,125.70862129184088,21133249.0
2008-04-25,127.61706037480509,130.3180899722389,125.86681226292467,128.0924511175818,17160728.0
2008-04-28,127.07994809577055,130.7209287953247,124.5970185724974,127.65897368391106,53357746.0
2008-04-29,123.6275107394817,124.56684733532082,123.18029679619669,123.87357206575875,31108438.0
2008-04-30,118.25605182232098,118.40891862950457,115.64618510402646,117.0275518667655,62426951.0
2008-05-01,119.68828783343915,119.88803705591182,118.70874930230364,119.29839317910773,27171082.0
2008-05-02,117.38666241722436,119.4897511246419,116.75129952236631,118.1205253235041,63416365.0
2008-05-05,112.92177603088726,114.16729358738121,112.91845867471723,113.54287613104923,4938326.0
2008-05-06,112.45638860427593,113.39511115262911,112.86334093758626,113.12922604510769,2879871.0
2008-05-07,112.66448498407554,113.0582626258889,112.02904808366988,112.54365535477939,65695545.0
2008-05-08,116.2499809574647,117.16419381821134,114.84730779878352,116.00575080849742,77370765.0
2008-05-09,116.12858690245825,117.08359249172926,115.61879324171176,116.35119286672051,49133827.0
2008-05-12,118.38406318144835,118.5894893389113,118.0923490758901,118.3409192074007,77996293.0
2008-05-13,118.3601700262946,118.83049872060015,117.76936397735419,118.29993134897717,11415959.0
2008-05-14,116.2514125714219,116.9578047914857,114.69220423254073,115.82500451201321,49566945.0
2008-05-15,121.96515829181345,123.0333647952411,121.03160274545175,122.03248377034643,45027207.0
2008-05-16,123.11890430449833,123.41593353018848,122.76655227745958,123.09124290382402,63176330.0
2008-05-19,122.31076500266758,122.66302328256236,122.52536257018008,122.59419292637122,25310793.0
2008-05-20,117.65566999612226,118.05769536032606,117.2642710448129,117.66098320256948,17526669.0
2008-05-21,115.05507915483008,115.41636959154704,113.85189372580723,114.63413165867713,75202116.0
2008-05-22,112.51312402300816,112.73433757333244,111.92322904367224,112.32878330850234,29203105.0
2008-05-23,112.28016674611827,114.29499230466202,109.8215604791475,112.05827639190476,20601191.0
2008-05-26,110.56478788183377,109.8940171233216,109.88342814552584,109.88872263442371,68736793.0
2008-05-27,109.2001634927742,109.23362183979906,107.98102825966548,108.60732504973227,55144017.0
2008-05-28,111.02312695776081,110.53847507064923,110.4988406709886,110.51865787081891,8654209.0
2008-05-29,112.42238568376729,113.40893948389541,112.8151292530943,113.11203436849486,49145787.0
2008-05-30,113.34082721151073,113.50394820024171,112.3875926397257,112.9457704199837,7605052.0
2008-06-02,113.06009048934533,113.9452390824933,112.00823643825227,112.97673776037279,43102086.0
2008-06-03,110.90378465038275,113.19006142024598,109.97058643138443,111.58032392581521,52366457.0
2008-06-04,108.55564078215258,109.37329160709417,108.07784168228206,108.72556664468812,11158875.0
2008-06-05,105.38973758233777,106.14285291816019,104.26835369453939,105.20560330634979,62572596.0
2008-06-06,106.32831941869081,106.36004595150699,105.72535765650373,106.04270180400536,47557568.0
2008-06-09,110.79430130906397,112.13091293314857,109.28411139855449,110.70751216585153,72334802.0
2008-06-10,112.26364189143408,113.11714922399737,112.74688393976965,112.9320165818835,44355791.0
2008-06-11,110.9692730991306,111.88569075634568,110.43687155981584,111.16128115808077,35961279.0
2008-06-12,109.80866882414783,110.71301002872052,110.32785759321035,110.52043381096543,39153660.0
2008-06-13,113.58337465074968,116.37086752809785,111.38679916750425,113.87883334780105,29400946.0
2008-06-16,112.35045210437825,113.42595686049451,109.72407867958395,111.57501777003924,18314402.0
2008-06-17,110.12923697793457,111.55795521583877,109.39320562926684,110.47558042255281,52706724.0
2008-06-18,117.23884506349629,117.92589411445836,116.08526302181427,117.00557856813631,6545295.0
2008-06-19,120.24360326805898,121.20606969200534,119.43436460663996,120.32021714932264,19097701.0
2008-06-20,124.78437365622236,125.30563272821136,124.65511847571953,124.98037560196545,31353463.0
2008-06-23,124.14863963316816,123.90560589568422,123.60186800314699,123.75373694941561,18840129.0
2008-06-24,120.98577787173663,121.1936388975651,120.20167594321418,120.69765742038963,78643317.0
2008-06-25,116.11123276251693,117.95147598053597,114.72586720221709,116.33867159137654,67148040.0
2008-06-26,117.56006147413216,118.11498803071609,117.78290698830477,117.94894750951043,33329384.0
2008-06-27,120.86290888938814,121.28384246320155,121.22655140371221,121.25519693345687,51020224.0
2008-06-30,119.1008645409138,120.00504466311855,116.97671029739296,118.49087748025575,34028123.0
2008-07-01,114.72151779667183,117.00043949876147,113.01591768032577,115.00817858954362,51628937.0
2008-07-02,117.52561779374426,118.4327018335893,117.63802313167928,118.03536248263428,5236459.0
2008-07-03,119.42863645109448,120.18921667976475,119.26298491139386,119.7261007955793,32327984.0
2008-07-04,126.48881405727799,126.89144360714525,124.49582446975832,125.69363403845179,5932691.0
2008-07-07,127.3701499018405,129.31552054253612,127.6457876324715,128.4806540875038,26241627.0
2008-07-08,128.7495245793715,129.30780648478745,128.08687800950565,128.69734224714654,46493844.0
2008-07-09,125.77133380238791,126.1216395683992,125.43200457797289,125.77682207318605,79907937.0
2008-07-10,126.97205692393192,127.98359793169199,125.92329852664777,126.95344822916988,11735084.0
2008-07-11,121.13228596478463,121.821227925342,121.29983814038769,121.56053303286485,68327658.0
2008-07-14,119.30622115647233,121.19460727708802,117.43253680294553,119.31357204001678,11592620.0
2008-07-15,117.37344604911434,117.80336941957073,115.95109768920506,116.8772335543879,31612335.0
2008-07-16,114.52688399429296,114.90565120510458,114.04105501268205,114.4733531088933,77629802.0
2008-07-17,115.4093193154085,116.29105285967525,114.96899154352295,115.6300222015991,44728361.0
2008-07-18,114.83106729647363,115.89181569239781,114.11740179752158,115.0046087449597,3133240.0
2008-07-21,117.32421077776331,117.7020572933219,115.32837703290487,116.51521716311339,16960204.0
2008-07-22,120.15135777682222,120.15099286059352,119.86532237972726,120.00815762016039,68527467.0
2008-07-23,124.43428832475037,125.87333007604163,123.2932283819937,124.58327922901766,63837957.0
2008-07-24,126.76684588768259,126.34822165057201,126.18058559877747,126.26440362467474,62893023.0
2008-07-25,127.43566843969764,128.44633424228883,126.08015124577442,127.26324274403163,36175045.0
2008-07-28,127.38598954958591,127.91848775078992,127.48587333641248,127.7021805436012,42804268.0
2008-07-29,130.1730141634715,129.27379115967827,128.69415767187562,128.98397441577694,28958437.0
2008-07-30,133.54794468525708,134.5269851416199,133.65148188772812,134.089233514674,30370093.0
2008-07-31,128.10432138460328,128.79066187390916,127.62878877578515,128.20972532484714,42573393.0
2008-08-01,130.39291111070008,129.89426500807608,129.4010979072958,129.64768145768593,23401786.0
2008-08-04,130.7045678832787,131.60345012335625,130.78028123503674,131.1918656791965,38822722.0
2008-08-05,132.0745185459993,134.26764683568084,131.68610497391913,132.97687590479998,32760697.0
2008-08-06,127.58628852401799,128.04119344593497,127.51218733564062,127.77669039078778,7501712.0
2008-08-07,131.62976848898842,132.949561551263,130.12760658028046,131.53858406577172,19887261.0
2008-08-08,129.87046863872024,130.38774454125547,129.01960249446847,129.70367351786197,14627221.0
2008-08-11,129.39358429973655,130.5621909906879,129.3057373717203,129.9339641812041,52993060.0
2008-08-12,127.19521402807528,129.4023572043948,126.15216347399291,127.77726033919386,31093728.0
2008-08-13,119.84978861174088,120.44827000310829,120.01760683231446,120.23293841771137,66509545.0
2008-08-14,121.01353420861302,122.41352079576464,121.80877923285911,122.11115001431187,20487722.0
2008-08-15,118.46520352858937,118.60665678652401,117.93583020583267,118.27124349617834,79418114.0
2008-08-18,114.24157090909827,115.65088639672825,112.49018060749896,114.0705335021136,26801096.0
2008-08-19,112.53418729024735,113.21969630016795,111.96603588237535,112.59286609127166,61306855.0
2008-08-20,112.03163669560952,112.66595956416431,111.16014795880547,111.91305376148489,55024140.0
2008-08-21,111.47482606075717,112.42153843521194,110.90846196257388,111.66500019889291,28848555.0
2008-08-22,113.15076602801814,112.95225817651009,112.70377577377214,112.82801697514111,41819820.0
2008-08-25,111.03265015689526,112.76749887102817,110.44279796154301,111.60514841628559,42721252.0
2008-08-26,111.04120526253809,111.15809904057717,110.85093703086382,111.0045180357205,27446779.0
2008-08-27,108.89308734019107,110.33939530501944,105.81559857297007,108.07749693899476,65554315.0
2008-08-28,105.60229163624751,106.66179735148036,104.97382585164092,105.81781160156063,9639340.0
2008-08-29,102.47441122119024,102.72267075077674,101.94185103646423,102.33226089362049,50744172.0
2008-09-01,101.97378589632264,103.56779671448787,101.56583566681452,102.5668161906512,64906696.0
2008-09-02,104.9590522678009,105.92318188153186,104.36085731212633,105.1420195968291,23564412.0
2008-09-03,101.33405324538693,101.82540768669558,100.67754540200065,101.25147654434812,78500016.0
2008-09-04,103.05968165356053,102.95959613377036,102.26352699223114,102.61156156300075,68139764.0
2008-09-05,101.53670678042567,102.14323434078213,100.40569827384809,101.27446630731511,50095975.0
2008-09-08,101.66904119095608,103.12886952381749,102.34587441623015,102.73737197002382,79996913.0
2008-09-09,104.85580786427602,106.67820758313958,103.78098995926304,105.22959877120131,14233353.0
2008-09-10,102.2061181195924,102.02898745790957,101.23995553084042,101.63447149437499,8959941.0
2008-09-11,99.26760782513288,99.76559895418418,98.528807143602,99.14720304889309,37796042.0
2008-09-12,100.05110077300688,100.58482497069878,99.06248681408243,99.8236558923906,45894145.0
2008-09-15,105.74116735032953,106.18531153773893,105.0608108807151,105.623061209227,24498606.0
2008-09-16,108.39514612440574,109.00925541262524,107.7795225291723,108.39438897089877,39174016.0
2008-09-17,112.48882270571058,114.1117787936621,110.48585345580219,112.29881612473214,48056799.0
2008-09-18,108.81804972192687,107.96612361531311,107.84658144360705,107.90635252946008,57000914.0
2008-09-19,111.06246922123053,112.76154641309518,110.07384608954585,111.41769625132052,66351410.0
2008-09-22,109.32934585033608,109.48433795080516,108.08963700435338,108.78698747757926,62799600.0
2008-09-23,109.29415054088287,109.95095642121952,108.39923707212841,109.17509674667396,26362420.0
2008-09-24,107.8899112509842,108.49503625003766,107.96853251326274,108.2317843816502,20426265.0
2008-09-25,107.6080460721084,107.75799710666575,107.22232619639135,107.49016165152855,66535080.0
2008-09-26,109.56818819178609,109.7142829467326,108.35947014189577,109.03687654431418,79959758.0
2008-09-29,109.61179623441708,111.30329975546431,108.91158841415049,110.1074440848074,4781796.0
2008-09-30,105.20564833479263,105.78951455663055,104.06599684136911,104.92775569899983,21881859.0
2008-10-01,103.82695870967572,105.14372226268411,103.76938942773225,104.45655584520817,73320140.0
2008-10-02,104.81216899880954,103.74327984130663,103.57825272508533,103.66076628319598,17863006.0
2008-10-03,106.4425431470408,106.69070525179399,106.1485238843403,106.41961456806715,39281567.0
2008-10-06,106.47337034255628,107.38624893879256,106.40984725841616,106.89804809860436,55674068.0
2008-10-07,105.65448844729936,106.9929568133227,105.49975130982284,106.24635406157277,46882299.0
2008-10-08,105.8345520405091,105.67044622997074,104.89177054850359,105.28110838923716,4904059.0
2008-10-09,110.11128416100507,110.49097318743253,109.62839717453437,110.05968518098345,21516372.0
2008-10-10,110.04543093001826,110.21507938566846,109.88804921529253,110.05156430048049,40311002.0
2008-10-13,108.42341302460466,108.65525091070555,108.40782690513258,108.53153890791907,11770476.0
2008-10-14,109.63766444458146,110.14670009648601,108.92444827200917,109.5355741842476,66251182.0
2008-10-15,109.03677677922937,110.70613566670427,108.06310585423306,109.38462076046866,52624493.0
2008-10-16,111.87766798809358,112.33067363656731,111.14963295698921,111.74015329677826,1826837.0
2008-10-17,112.7678978316014,114.01394029757802,110.90027736454603,112.45710883106202,47463160.0
2008-10-20,109.49278311109134,110.06677838105759,109.48917999720747,109.77797918913252,77347086.0
2008-10-21,113.37743028409982,114.94980580184183,111.91988016523432,113.43484298353808,60304296.0
2008-10-22,113.32588947022934,112.83027453338536,112.39889207598623,112.6145833046858,3147211.0
2008-10-23,112.50781848868024,112.4687817426961,111.80802995397322,112.13840584833466,23907122.0
2008-10-24,109.45770046445568,109.91875579658829,109.24653852739843,109.58264716199335,73227734.0
2008-10-27,108.04498511023246,108.16699962043201,107.78966682584581,107.97833322313892,59046114.0
2008-10-28,109.43820532230646,109.72803930399607,108.13569655697526,108.93186793048567,42553007.0
2008-10-29,107.09766398310755,108.3451784285839,107.74887039723444,108.04702441290918,25051936.0
2008-10-30,105.08246585598546,105.34806243716874,104.90628473611075,105.12717358663974,39238415.0
2008-10-31,107.36540379433055,108.29329656624823,106.00110479211068,107.14720067917946,3608470.0
2008-11-03,109.53402306060575,110.52361900744386,108.82494345913778,109.67428123329081,77065165.0
2008-11-04,107.4341615101714,107.73998540032508,106.08363947161689,106.91181243597099,78165105.0
2008-11-05,107.22106455988184,109.05227622846263,106.51228760081077,107.7822819146367,73790562.0
2008-11-06,104.84496343402624,106.37671138065704,103.02981773634795,104.7032645585025,26131347.0
2008-11-07,102.37518921065737,104.7380258295509,102.2843064631787,103.5111661463648,17274445.0
2008-11-10,105.32513228152794,106.07011493417949,105.2889889246483,105.67955192941389,16982240.0
2008-11-11,104.77042806417357,107.4291656344555,104.4724134066618,105.95078952055866,43073354.0
2008-11-12,108.27973980112054,109.63185131192259,106.30569848750855,107.96877489971557,41752402.0
2008-11-13,101.94062622183938,102.00273528398269,101.41115057346211,101.7069429287224,20970750.0
2008-11-14,101.94298087184399,102.73069396599713,101.15573992898547,101.9432169474913,16114841.0
2008-11-17,104.6555282204609,105.09471558527306,104.85944615149063,104.97708086838185,77489128.0
2008-11-18,110.0665196362138,110.78093481982759,108.8674220044578,109.82417841214269,14217818.0
2008-11-19,112.26934764330458,112.67206653558102,110.63278022598024,111.65242338078063,70245170.0
2008-11-20,112.88016856944866,114.6380443200577,111.03039285639706,112.83421858822737,78383941.0
2008-11-21,113.99818952838211,116.26487906020746,112.84003696036821,114.55245801028784,74043392.0
2008-11-24,115.83000936281157,117.03556769252795,114.45550426928982,115.74553598090888,15217261.0
2008-11-25,113.99685739495706,115.16661448781542,114.33806392030674,114.75233920406107,40254106.0
2008-11-26,117.93363928447775,118.5713297288016,116.99309961052579,117.7822146696637,6545075.0
2008-11-27,114.71773900643585,115.65924541478697,115.5913435908628,115.62529450282489,56682754.0
2008-11-28,118.38239001006392,119.03864201460095,117.97006238952306,118.50435220206201,63178176.0
2008-12-01,118.01239015853321,119.26117002419929,117.71494554334276,118.48805778377103,79952190.0
2008-12-02,118.63058013923941,119.44888319266988,118.4285743047608,118.93872874871533,4741761.0
2008-12-03,118.8792710582848,119.58939850317525,118.11035433807957,118.84987642062741,65770507.0
2008-12-04,117.13462584114947,117.81733588868842,116.92858401211286,117.37295995040064,47007633.0
2008-12-05,115.71020035976441,115.06021963738509,115.03319748680963,115.04670856209735,63637823.0
2008-12-08,117.99336365056469,120.06661097957196,116.72909577049224,118.3978533750321,7618699.0
2008-12-09,117.53059997953274,118.59016734471406,117.35154612157868,117.97085673314636,35385692.0
2008-12-10,118.15712019926544,119.38923099307507,119.29339960166669,119.34131529737088,46568460.0
2008-12-11,121.18460563286068,123.38779120287022,119.63521828024425,121.51150474155723,33250193.0
2008-12-12,120.01148759328146,120.95180092687337,120.04431025148321,120.49805558917829,70815511.0
2008-12-15,120.65949433385465,121.38587344288499,119.72235661356252,120.55411502822375,15884775.0
2008-12-16,117.2680244829896,117.66049739432503,117.06555449133471,117.36302594282986,10769319.0
2008-12-17,118.86655804317128,120.12191391098477,118.70269434580493,119.41230412839485,70899325.0
2008-12-18,120.73366256157793,121.08957726096088,121.01231754444738,121.05094740270413,13827468.0
2008-12-19,115.6394127666598,116.85459666516367,115.94658003369045,116.40058834942705,6068006.0
2008-12-22,117.9297742830277,118.58330697542009,116.8825362467059,117.73292161106299,18283740.0
2008-12-23,117.56984712630155,117.07394229854675,116.94157443635636,117.00775836745156,52644334.0
2008-12-24,116.6234211681722,117.05683063905255,116.0574572619119,116.55714395048223,38991344.0
2008-12-25,117.54380286384239,118.23446283833546,117.39278394855197,117.8136233934437,35646724.0
2008-12-26,117.97769270170387,117.75131234294662,117.02529245983827,117.38830240139244,79556497.0
2008-12-29,114.94388425581604,116.82555048740042,113.57374977107142,115.19965012923592,33588041.0
2008-12-30,113.75482230154326,114.5001950568726,113.78697857647467,114.14358681667363,10001285.0
2008-12-31,114.89484132491842,115.97897379730985,114.09996999437828,115.03947189584407,72668815.0
2009-01-01,111.0798829385943,111.2273730118108,110.49548787078017,110.86143044129548,2370789.0
2009-01-02,108.512335999517,109.70303275673766,106.7617493365089,108.23239104662328,57054789.0
2009-01-05,104.2684737774423,106.98837886537635,103.98137927637974,105.48487907087805,55660641.0
2009-01-06,109.56252811853474,111.67950494206704,109.12245501227521,110.40097997717113,72102257.0
2009-01-07,112.40610132516397,112.53477257460686,112.42156030312289,112.47816643886487,77866546.0
2009-01-08,112.98082234096549,113.74670376423802,112.96445489035371,113.35557932729586,71595909.0
2009-01-09,111.72553850748913,113.44693032561041,110.28164071711804,111.86428552136422,38357364.0
2009-01-12,109.94811913113912,111.08471840562167,110.14276171206797,110.61374005884481,26797279.0
2009-01-13,109.85117198897129,111.17068943940998,108.8857345797895,110.02821200959974,72700970.0
2009-01-14,110.92163468189766,111.5635132970857,110.36675756732136,110.96513543220352,46380651.0
2009-01-15,109.5959684962789,109.84871425906424,108.52859456320363,109.18865441113394,77819298.0
2009-01-16,108.52731566375768,109.02624381899771,108.18719640881307,108.6067201139054,57645720.0
2009-01-19,113.94890212036871,115.60220990194422,113.9759992380435,114.78910456999385,16008025.0
2009-01-20,114.68092625827414,115.14573038445877,114.69297109964519,114.91935074205198,52601292.0
2009-01-21,117.4386061726599,118.25205017048378,117.74671285729627,117.99938151389003,79922042.0
2009-01-22,119.9770338320251,120.09374542389456,118.22237633006856,119.15806087698155,64120555.0
2009-01-23,115.83789761299526,116.58982614610521,114.9821479845851,115.78598706534515,7859585.0
2009-01-26,119.4384865916456,119.15300467453173,117.50946499292071,118.33123483372623,42052649.0
2009-01-27,120.01494261635442,120.10567203874592,118.35358345289076,119.22962774581833,38237224.0
2009-01-28,121.57341288801794,121.98994129744534,120.51598847993603,121.25296488869068,31209846.0
2009-01-29,117.70240100747333,118.06198219224137,116.38696097271554,117.22447158247846,55142959.0
2009-01-30,119.3442128479483,119.1846391243388,118.92233031770931,119.05348472102406,39667772.0
2009-02-02,117.02164960514041,118.29740576946783,116.63107354395025,117.46423965670904,5089054.0
2009-02-03,117.31085642779351,116.80460333066206,116.65391997806098,116.72926165436152,21363195.0
2009-02-04,113.61067823922318,114.83431265763451,114.21286932947345,114.52359099355398,24201989.0
2009-02-05,111.86136212796517,112.29289873337494,111.69595290464207,111.99442581900851,35877969.0
2009-02-06,111.21233216842528,111.56404470293981,111.22927308034888,111.39665889164434,40328908.0
2009-02-09,112.87726425202261,113.27905817829142,112.90281080283602,113.09093449056371,65097717.0
2009-02-10,113.0016077729991,113.57237898098164,111.99681658467318,112.7845977828274,63701800.0
2009-02-11,111.68274656549006,111.00758082980632,110.74307265414174,110.87532674197402,40424063.0
2009-02-12,114.00784529802362,114.42735933386857,113.63817143417343,114.03276538402099,41705330.0
2009-02-13,114.48536129449718,115.8630594374074,113.47949542519878,114.67127743130308,41370051.0
2009-02-16,116.98292228787508,117.47070858259852,117.41641528473585,117.44356193366718,65385898.0
2009-02-17,119.20622529490622,119.934848087149,119.7874110695426,119.86112957834581,28946485.0
2009-02-18,114.74820786171453,115.25710071286434,113.75328051627893,114.50519061457163,34538023.0
2009-02-19,112.48354741810503,112.38423147586755,112.37963508083001,112.38193327834878,19170057.0
2009-02-20,113.68977833458959,113.85466386657028,113.2259484682106,113.54030616739044,53366791.0
2009-02-23,113.82813527650443,114.16561934452366,113.98346578070588,114.07454256261478,19277826.0
2009-02-24,113.49479746675961,114.47631895938369,111.04984429707429,112.76308162822899,23861969.0
2009-02-25,110.30579225131872,111.42587606492819,109.72481025091903,110.57534315792361,17440947.0
2009-02-26,107.45443060631142,108.42100771963419,106.76961111297837,107.59530941630628,33028742.0
2009-02-27,102.72597973304616,102.9362205946788,101.9493723132541,102.44279645396645,24990194.0
2009-03-02,102.07952882760728,102.16044888373696,101.31610261068104,101.738275747209,39959206.0
2009-03-03,101.69454247302018,101.82810951927777,101.82217409124345,101.82514180526061,65860120.0
2009-03-04,98.32005091687235,99.19775889195434,98.05939372599232,98.62857630897332,79567154.0
2009-03-05,100.72410642861549,100.85515858776186,100.2596438359431,100.55740121185248,44181042.0
2009-03-06,103.3767459588421,102.91264394673554,102.7931342155522,102.85288908114387,39601010.0
